vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
41.0,2.0,14.0,44.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,284.4642857142857,9.642857142857142,154.28571428571428,226.60714285714283,NWES
40.0,48.0,35.0,44.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,90.0,141.75,112.5,105.75,SEWN
31.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,388.12499999999994,177.1875,42.1875,67.5,NSWE
34.0,24.0,33.0,45.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,167.79661016949154,141.10169491525423,144.9152542372881,221.1864406779661,WNES
11.0,23.0,40.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,42.086330935251794,37.23021582733813,89.02877697841724,56.6546762589928,EWNS
28.0,20.0,9.0,31.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,108.62068965517243,135.7758620689655,65.94827586206895,139.65517241379308,WSNE
3.0,26.0,41.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,46.15384615384615,207.6923076923077,265.3846153846154,155.76923076923077,ESWN
34.0,15.0,44.0,48.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,136.04651162790697,65.40697674418605,122.96511627906976,125.58139534883722,NWES
25.0,4.0,21.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,48.091603053435115,15.458015267175574,66.98473282442748,94.46564885496184,WENS
5.0,40.0,16.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,39.705882352941174,198.52941176470588,168.75,268.0147058823529,WSEN
16.0,42.0,2.0,31.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,48.333333333333336,91.66666666666664,20.000000000000004,65.0,SWNE
33.0,28.0,11.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,148.9655172413793,102.41379310344827,80.6896551724138,117.93103448275863,NWSE
3.0,13.0,46.0,44.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,55.58823529411765,74.11764705882355,169.41176470588235,150.88235294117646,EWSN
20.0,9.0,24.0,39.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,108.62068965517243,58.96551724137932,121.03448275862068,161.3793103448276,WENS
8.0,15.0,50.0,44.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,31.73076923076923,72.11538461538463,167.3076923076923,178.8461538461538,WESN
32.0,27.0,8.0,39.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,173.0769230769231,93.46153846153847,38.07692307692308,145.38461538461542,NWSE
23.0,0.0,44.0,37.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,52.45398773006135,24.846625766871167,71.77914110429448,75.92024539877302,WENS
13.0,24.0,6.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,130.0,145.00000000000003,55.0,120.0,SNWE
45.0,15.0,27.0,26.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,165.62500000000003,103.125,84.375,96.87500000000001,NSWE
46.0,23.0,42.0,5.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,270.8881578947369,159.86842105263156,186.51315789473688,57.73026315789474,NESW
45.0,1.0,29.0,48.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,257.8125,42.1875,150.0,225.0,NWES
14.0,13.0,5.0,49.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,103.84615384615387,49.99999999999999,88.46153846153845,207.6923076923077,WNES
9.0,35.0,44.0,26.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,35.064935064935064,65.74675324675324,64.28571428571428,59.902597402597394,SEWN
33.0,46.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,125.73529411764707,201.83823529411765,46.3235294117647,76.10294117647058,SNWE
17.0,33.0,10.0,46.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,88.23529411764706,135.2941176470588,38.235294117647065,188.23529411764707,WSNE
4.0,8.0,49.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,75.6637168141593,103.53982300884955,195.13274336283186,75.6637168141593,ESNW
35.0,44.0,11.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,123.91304347826086,169.56521739130437,52.17391304347826,104.34782608695652,SNWE
45.0,33.0,48.0,23.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,182.88177339901478,169.58128078817737,202.83251231527095,119.70443349753697,ENSW
30.0,15.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,185.29411764705878,105.88235294117645,116.47058823529413,42.35294117647059,NESW
45.0,33.0,39.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,153.06122448979588,156.12244897959184,128.57142857142856,12.244897959183675,SNEW
0.0,18.0,36.0,29.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,9.642857142857144,115.71428571428572,173.57142857142856,151.07142857142856,EWSN
13.0,47.0,48.0,43.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,52.5,162.5,120.0,114.99999999999999,SEWN
12.0,5.0,12.0,30.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,63.08411214953271,42.05607476635514,56.775700934579426,63.08411214953271,NWES
82.0,67.0,93.0,89.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,109.97191011235955,97.3314606741573,117.55617977528091,125.14044943820225,WENS
36.0,5.0,50.0,33.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,139.0909090909091,13.636363636363637,171.8181818181818,125.45454545454545,ENWS
98.0,91.0,61.0,73.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,138.82978723404256,120.8776595744681,84.97340425531915,105.3191489361702,NSWE
38.0,26.0,13.0,21.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,144.40298507462686,147.76119402985077,60.447761194029844,97.38805970149254,SNWE
5.0,28.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,10.321100917431195,88.76146788990826,92.88990825688074,33.027522935779814,ESWN
3.0,33.0,32.0,38.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,30.483870967741936,62.41935483870967,50.806451612903224,81.29032258064515,WSEN
50.0,6.0,11.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,331.9672131147541,132.78688524590163,116.18852459016392,94.05737704918032,NSEW
25.0,34.0,7.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,166.81034482758622,170.68965517241378,85.34482758620688,27.155172413793107,SNEW
38.0,30.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,237.41379310344828,176.89655172413796,162.93103448275863,97.75862068965517,NSEW
34.0,2.0,9.0,42.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,80.72519083969463,17.17557251908397,41.22137404580153,85.87786259541983,WNES
27.0,17.0,23.0,48.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,110.52631578947368,78.94736842105263,86.84210526315789,173.68421052631578,WNES
46.0,3.0,50.0,23.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,205.43478260869568,88.04347826086956,264.1304347826087,117.3913043478261,ENWS
60.0,61.0,83.0,78.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,94.18604651162792,95.68106312292359,131.56146179401995,128.57142857142856,EWSN
49.0,2.0,14.0,13.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,223.10924369747897,45.3781512605042,64.28571428571428,117.22689075630252,NWES
46.0,22.0,44.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,61.24999999999999,40.00000000000001,61.24999999999999,62.50000000000001,WNES
39.0,42.0,21.0,47.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,122.2222222222222,130.55555555555557,58.333333333333336,138.88888888888889,WSNE
47.0,12.0,20.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,192.3076923076923,57.692307692307686,134.6153846153846,65.38461538461539,NEWS
23.0,43.0,33.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,90.0,183.46153846153845,114.23076923076923,62.307692307692314,SENW
2.0,0.0,50.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,94.18604651162791,39.24418604651162,415.98837209302326,125.58139534883722,EWNS
29.0,39.0,0.0,47.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,189.3884892086331,203.9568345323741,14.56834532374101,267.0863309352518,WSNE
50.0,36.0,17.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,141.1242603550296,117.15976331360946,66.5680473372781,125.14792899408282,NWSE
87.0,97.0,81.0,100.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,56.79086538461538,60.57692307692307,51.92307692307693,55.70913461538462,SNWE
29.0,21.0,5.0,50.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,151.14503816793894,82.44274809160305,44.65648854961831,171.75572519083966,WNSE
0.0,27.0,34.0,34.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,24.999999999999996,99.99999999999999,162.5,162.5,EWSN
23.0,4.0,9.0,41.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,139.65517241379308,27.155172413793107,65.94827586206895,217.24137931034488,WNES
3.0,45.0,29.0,28.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,28.29341317365269,78.14371257485031,63.32335329341318,55.23952095808383,SEWN
47.0,40.0,35.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,143.8953488372093,117.73255813953489,117.73255813953489,70.63953488372094,NSEW
29.0,9.0,20.0,45.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,220.3125,42.1875,154.6875,257.8125,WNES
5.0,15.0,33.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,41.37931034482759,144.82758620689654,222.41379310344828,41.37931034482759,ESNW
40.0,16.0,17.0,32.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,138.6986301369863,73.97260273972601,83.21917808219177,154.1095890410959,WNES
42.0,43.0,43.0,47.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,171.21951219512198,158.04878048780492,174.51219512195124,171.21951219512198,ENWS
7.0,35.0,1.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,86.53846153846153,230.76923076923075,23.076923076923073,109.61538461538463,SWNE
13.0,9.0,49.0,29.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,67.02127659574468,76.59574468085106,156.38297872340428,150.0,EWSN
4.0,25.0,41.0,47.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,77.5337837837838,114.02027027027026,186.99324324324323,296.4527027027027,WESN
14.0,40.0,19.0,46.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,84.74025974025975,146.1038961038961,70.12987012987013,149.02597402597402,WSNE
43.0,20.0,29.0,27.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,225.0,148.58490566037736,123.11320754716981,178.30188679245285,NWSE
14.0,6.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,147.1153846153846,51.92307692307693,86.53846153846152,389.4230769230769,WNES
49.0,27.0,38.0,29.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,226.1780104712042,141.36125654450262,169.63350785340313,137.82722513089004,NESW
17.0,49.0,3.0,29.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,56.6546762589928,84.17266187050359,29.136690647482013,55.03597122302159,SNWE
49.0,18.0,21.0,47.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,182.2784810126582,51.26582278481013,82.59493670886074,133.86075949367088,NWES
30.0,45.0,30.0,42.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,72.97297297297297,133.7837837837838,97.2972972972973,145.94594594594594,WSEN
2.0,36.0,0.0,49.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,101.50375939849623,223.30827067669173,50.75187969924812,299.43609022556393,WSNE
0.0,1.0,48.0,19.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,41.10576923076923,121.15384615384615,62.74038461538461,EWSN
15.0,48.0,23.0,45.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,77.38853503184714,227.86624203821654,141.87898089171975,227.86624203821654,SWEN
99.0,84.0,62.0,62.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,216.7605633802817,188.23943661971833,117.88732394366195,152.11267605633805,NSWE
39.0,23.0,12.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,247.8515625,137.109375,142.3828125,147.65625,NWES
6.0,1.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,89.33823529411764,89.33823529411764,347.42647058823525,148.8970588235294,EWNS
20.0,37.0,38.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,65.92356687898088,106.05095541401273,117.51592356687897,160.50955414012742,WESN
19.0,34.0,7.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,115.71428571428572,167.14285714285714,51.42857142857142,115.71428571428572,SNWE
43.0,19.0,14.0,24.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,183.46153846153845,117.6923076923077,48.46153846153846,100.38461538461537,NSWE
40.0,15.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,135.33834586466162,111.65413533834587,138.7218045112782,64.28571428571428,ENSW
29.0,8.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,221.7391304347826,71.73913043478261,65.21739130434783,91.30434782608697,NWSE
48.0,24.0,45.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,155.35714285714286,112.5,128.57142857142856,53.57142857142857,NESW
99.0,75.0,65.0,100.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,125.75342465753424,110.95890410958903,80.13698630136986,133.15068493150685,WNSE
49.0,23.0,30.0,45.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,78.68852459016392,38.114754098360656,43.0327868852459,65.16393442622952,NWES
49.0,45.0,34.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,127.89473684210527,106.57894736842104,92.36842105263158,123.15789473684211,NWSE
13.0,36.0,47.0,46.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,33.8150289017341,53.323699421965316,67.6300578034682,70.23121387283237,WESN
13.0,0.0,50.0,44.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,37.74193548387097,43.54838709677419,188.70967741935485,180.0,EWSN
26.0,36.0,19.0,33.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,85.40145985401459,167.5182481751825,78.83211678832117,118.24817518248176,SWNE
35.0,21.0,14.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,141.7322834645669,85.03937007874015,49.60629921259842,173.6220472440945,WNSE
45.0,28.0,10.0,33.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,170.35714285714286,99.64285714285714,73.92857142857143,106.07142857142857,NWSE
1.0,31.0,39.0,44.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,83.2792207792208,214.7727272727273,184.09090909090907,192.85714285714283,SWEN
1.0,24.0,39.0,9.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,23.076923076923077,196.1538461538462,300.0,155.76923076923077,ESWN
0.0,2.0,0.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,58.189655172413794,58.189655172413794,116.37931034482757,442.2413793103448,WENS
41.0,41.0,26.0,29.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,67.12707182320442,57.182320441988956,42.26519337016574,58.425414364640886,NWSE
14.0,29.0,42.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,44.366197183098585,139.43661971830986,158.4507042253521,107.74647887323943,ESWN
18.0,50.0,2.0,48.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,89.4230769230769,158.6538461538462,20.192307692307693,181.73076923076923,WSNE
5.0,39.0,8.0,30.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,51.92307692307693,152.30769230769232,90.0,155.76923076923077,WSEN
26.0,50.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,208.92857142857144,364.2857142857143,75.0,26.785714285714285,SNEW
11.0,36.0,28.0,15.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,82.44274809160305,237.02290076335876,237.02290076335876,118.51145038167938,SEWN
10.0,47.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,90.4639175257732,327.0618556701031,139.17525773195877,118.29896907216495,SEWN
29.0,14.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,51.37795275590551,42.519685039370074,72.63779527559055,58.46456692913385,EWNS
1.0,43.0,1.0,33.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.8461538461538467,176.9230769230769,73.07692307692308,196.1538461538462,WSEN
1.0,50.0,19.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,52.5,217.5,120.0,60.0,SEWN
7.0,17.0,32.0,41.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,36.58536585365854,128.0487804878049,117.07317073170731,168.29268292682926,WSEN
19.0,8.0,29.0,44.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,61.21323529411764,29.779411764705884,61.21323529411764,72.79411764705883,WNES
11.0,21.0,24.0,49.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,138.82978723404256,148.40425531914894,138.82978723404256,248.93617021276594,WSNE
83.0,66.0,79.0,92.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,170.1523545706371,151.45429362880887,166.41274238227146,186.98060941828257,WNES
14.0,15.0,26.0,46.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,70.12987012987013,81.81818181818183,119.80519480519479,178.24675324675326,WESN
30.0,41.0,34.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,113.64795918367348,158.4183673469388,168.75,234.18367346938777,WESN
23.0,24.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,104.54545454545455,131.8181818181818,54.54545454545455,159.0909090909091,WSNE
11.0,8.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,168.75,168.75,214.7727272727273,122.72727272727272,ENSW
27.0,17.0,40.0,47.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,120.53571428571429,120.53571428571429,212.94642857142856,220.98214285714286,WENS
3.0,4.0,39.0,41.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,38.671875,31.640625,200.390625,179.296875,EWNS
76.0,72.0,84.0,74.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,112.83582089552237,114.17910447761194,112.83582089552237,110.14925373134328,SNEW
7.0,12.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,27.777777777777775,61.1111111111111,66.66666666666667,69.44444444444444,WESN
42.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,234.00000000000003,67.5,63.0,85.5,NWSE
21.0,17.0,7.0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,90.86538461538463,151.4423076923077,73.5576923076923,134.1346153846154,SWNE
15.0,38.0,47.0,18.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,133.22368421052633,226.48026315789474,222.03947368421055,93.25657894736844,SENW
47.0,41.0,48.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,65.27777777777779,68.05555555555556,77.77777777777777,13.888888888888891,ESNW
41.0,17.0,32.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,262.2302158273381,121.40287769784173,242.80575539568346,48.561151079136685,NESW
49.0,24.0,25.0,36.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,200.27472527472528,155.76923076923077,148.35164835164835,170.6043956043956,NWSE
14.0,34.0,7.0,20.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,106.57894736842104,193.42105263157896,39.473684210526315,110.52631578947368,SWNE
71.0,92.0,68.0,91.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,55.60344827586207,62.71551724137932,45.9051724137931,60.77586206896552,SWNE
31.0,26.0,13.0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,65.97744360902256,60.90225563909774,43.984962406015036,54.13533834586465,NSWE
34.0,22.0,16.0,25.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,150.0,86.17021276595744,76.59574468085106,137.23404255319147,NWSE
22.0,38.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,202.5,290.25,67.5,114.75,SNWE
45.0,45.0,38.0,45.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,124.8898678414097,114.97797356828193,101.10132158590308,109.03083700440527,NSWE
32.0,31.0,46.0,12.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,101.61290322580645,142.25806451612902,156.77419354838707,49.35483870967742,ESNW
13.0,12.0,4.0,38.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,75.0,104.16666666666667,91.66666666666664,179.16666666666666,WSEN
43.0,11.0,35.0,7.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,183.0,87.0,105.0,75.0,NESW
39.0,31.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,159.5454545454546,167.72727272727272,32.72727272727273,90.0,SNWE
6.0,48.0,36.0,42.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,23.68421052631579,240.7894736842105,173.68421052631578,236.8421052631579,SWEN
47.0,2.0,20.0,50.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,156.64556962025318,34.17721518987342,93.9873417721519,165.18987341772151,WNES
30.0,36.0,11.0,28.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,118.42105263157895,172.55639097744358,54.13533834586465,104.88721804511277,SNWE
14.0,48.0,41.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.666666666666668,93.33333333333333,68.33333333333333,31.666666666666668,SENW
37.0,32.0,26.0,49.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,208.56741573033705,121.34831460674158,147.8932584269663,197.19101123595505,NWES
44.0,42.0,27.0,42.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,110.61452513966482,125.69832402234637,75.41899441340782,138.26815642458098,WSNE
2.0,39.0,40.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,20.454545454545457,220.9090909090909,225.0,208.63636363636363,ESWN
42.0,30.0,37.0,29.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,140.625,100.78125,98.4375,110.15625,NWSE
93.0,66.0,69.0,61.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,219.32176656151418,151.18296529968455,157.5709779179811,146.92429022082018,NESW
4.0,11.0,47.0,39.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,35.04098360655738,25.81967213114754,92.21311475409837,71.92622950819671,EWNS
60.0,79.0,97.0,80.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,88.73239436619717,103.94366197183098,145.77464788732394,111.54929577464789,EWSN
21.0,13.0,25.0,38.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,111.60000000000001,57.599999999999994,90.0,190.8,WNES
50.0,22.0,46.0,24.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,128.2258064516129,96.7741935483871,123.38709677419354,101.61290322580645,NEWS
28.0,4.0,20.0,30.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,102.43902439024389,62.19512195121951,139.02439024390245,146.34146341463415,WENS
3.0,24.0,19.0,29.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,70.04716981132076,216.50943396226413,120.99056603773585,267.4528301886793,WSEN
66.0,70.0,77.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,47.33231707317073,50.076219512195124,58.30792682926829,69.28353658536584,WESN
10.0,25.0,45.0,7.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,56.643356643356654,135.3146853146853,188.8111888111888,69.23076923076924,ESWN
34.0,11.0,37.0,12.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,218.0769230769231,135.0,259.61538461538464,62.307692307692314,ENSW
89.0,65.0,64.0,66.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,218.01242236024845,167.70186335403727,134.1614906832298,155.1242236024845,NSWE
4.0,19.0,36.0,33.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.766917293233083,57.5187969924812,91.35338345864662,69.3609022556391,EWSN
47.0,2.0,32.0,42.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,175.14970059880235,53.89221556886228,86.22754491017965,134.73053892215566,NWES
24.0,14.0,22.0,42.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,91.25874125874127,100.69930069930071,110.13986013986016,147.9020979020979,WESN
44.0,5.0,26.0,26.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,191.00719424460434,64.74820143884892,84.17266187050359,110.07194244604318,NWES
49.0,14.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,106.36363636363636,38.86363636363636,73.63636363636364,6.136363636363636,NESW
