vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
12.0,5.0,14.0,46.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,179.2035398230089,77.65486725663717,83.62831858407081,334.5132743362832,WNES
42.0,10.0,19.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,292.3228346456693,69.09448818897637,154.13385826771656,159.4488188976378,NWES
13.0,50.0,40.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,105.0,250.0,215.0,105.0,SENW
37.0,28.0,47.0,11.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,213.36206896551724,147.41379310344828,213.36206896551724,100.86206896551724,NESW
29.0,16.0,6.0,24.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,260.64356435643566,126.98019801980196,106.93069306930693,180.44554455445547,NWSE
70.0,95.0,98.0,86.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,132.5261780104712,199.67277486911,182.0026178010471,160.7984293193717,SEWN
46.0,23.0,21.0,29.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,245.45454545454544,138.0681818181818,130.39772727272728,161.07954545454544,NWSE
1.0,49.0,33.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,69.48529411764706,258.0882352941176,253.125,94.30147058823532,SEWN
29.0,34.0,20.0,9.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,237.6,210.6,178.20000000000002,48.6,NSEW
12.0,38.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,105.46875,226.7578125,268.9453125,73.828125,ESNW
18.0,8.0,19.0,27.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,145.0413223140496,117.14876033057853,206.40495867768595,206.40495867768595,EWNS
44.0,27.0,36.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,207.3529411764706,119.11764705882356,225.0,123.52941176470588,ENWS
14.0,34.0,18.0,29.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,141.8478260869565,239.6739130434783,88.04347826086956,205.43478260869568,SWNE
33.0,18.0,7.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,292.9245283018867,165.56603773584905,95.51886792452832,120.99056603773585,NSWE
22.0,7.0,0.0,40.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,213.46153846153845,98.0769230769231,75.0,288.46153846153845,WNSE
21.0,40.0,29.0,50.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,118.29896907216497,201.8041237113402,163.53092783505156,191.36597938144328,SWEN
16.0,24.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,155.76923076923077,253.125,116.82692307692308,149.2788461538462,SNWE
40.0,23.0,20.0,42.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,184.93150684931507,166.43835616438355,129.45205479452054,194.1780821917808,WNSE
0.0,23.0,10.0,26.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,135.0,172.5,75.0,292.5,WSNE
24.0,30.0,42.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,167.5182481751825,197.0802919708029,256.2043795620438,54.197080291970806,ESNW
30.0,2.0,20.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,198.88392857142856,120.53571428571428,229.0178571428572,126.5625,ENWS
42.0,23.0,24.0,10.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,274.21875,163.4765625,142.3828125,94.921875,NSEW
47.0,17.0,20.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,246.3503649635037,123.17518248175185,162.5912408759124,142.8832116788321,NEWS
25.0,11.0,4.0,39.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,202.5,67.5,135.0,270.0,WNES
12.0,15.0,15.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,112.5,218.3823529411765,218.3823529411765,125.73529411764709,SEWN
14.0,33.0,27.0,49.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,92.26618705035972,199.10071942446044,131.11510791366905,252.5179856115108,WSEN
15.0,49.0,45.0,44.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,102.79187817258884,178.17258883248732,181.5989847715736,212.43654822335023,WESN
5.0,14.0,45.0,37.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,112.5,83.15217391304348,259.23913043478257,220.10869565217396,EWNS
38.0,50.0,28.0,35.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,164.4670050761422,232.994923857868,95.93908629441624,181.5989847715736,SWNE
10.0,30.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,105.72289156626508,349.6987951807229,154.51807228915663,65.06024096385543,SENW
48.0,43.0,34.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,216.2621359223301,150.72815533980585,144.1747572815534,163.8349514563107,NWSE
33.0,16.0,40.0,44.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,166.81034482758622,120.25862068965516,205.6034482758621,182.3275862068965,EWNS
28.0,11.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,239.2405063291139,119.62025316455696,187.9746835443038,128.16455696202533,NEWS
22.0,28.0,7.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,168.75,209.25,114.75,182.25,SWNE
50.0,11.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,309.6330275229358,68.11926605504588,204.35779816513764,92.88990825688074,NEWS
28.0,21.0,17.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,222.75000000000003,195.75,114.75,141.75,NSWE
47.0,12.0,37.0,40.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,250.0,49.99999999999999,166.66666666666666,208.3333333333333,NWES
40.0,22.0,25.0,34.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,204.42857142857144,104.14285714285714,165.8571428571429,200.57142857142856,NWES
97.0,81.0,96.0,93.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,158.5351089588378,156.90072639225184,186.31961259079904,173.2445520581114,EWNS
13.0,6.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,161.1940298507463,60.44776119402984,80.59701492537312,372.7611940298508,WNES
3.0,38.0,2.0,33.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,75.0,294.2307692307692,98.0769230769231,207.6923076923077,SWEN
18.0,18.0,11.0,26.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,111.46788990825688,204.35779816513764,117.6605504587156,241.51376146788996,WSEN
4.0,27.0,27.0,36.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,45.33582089552239,211.5671641791045,186.3805970149254,231.71641791044772,WSEN
27.0,6.0,50.0,14.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,212.4125874125874,66.0839160839161,259.61538461538464,136.8881118881119,ENWS
1.0,12.0,37.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,79.93421052631578,133.22368421052633,417.43421052631584,44.4078947368421,ESNW
38.0,34.0,30.0,7.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,220.83333333333331,204.16666666666663,187.5,62.49999999999999,NSEW
20.0,15.0,44.0,13.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,131.8359375,158.203125,274.21875,110.7421875,ESNW
24.0,41.0,20.0,31.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,135.9375,262.5,117.1875,159.375,SWNE
25.0,1.0,31.0,38.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,178.80794701986756,84.93377483443709,205.6291390728477,205.6291390728477,EWNS
92.0,71.0,76.0,62.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,197.3684210526316,155.92105263157893,169.73684210526315,151.9736842105263,NESW
34.0,21.0,12.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,203.0487804878049,142.68292682926833,120.73170731707316,208.53658536585365,WNSE
46.0,36.0,12.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,296.2230215827338,189.3884892086331,106.83453237410068,82.55395683453237,NSEW
47.0,11.0,40.0,17.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,217.2945205479452,97.08904109589042,198.8013698630137,161.81506849315068,NEWS
25.0,15.0,13.0,47.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,160.25179856115108,160.25179856115108,63.129496402877706,291.3669064748201,WNSE
46.0,39.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,195.7100591715976,207.6923076923077,235.65088757396447,35.946745562130175,ESNW
18.0,13.0,37.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,146.46226415094335,82.78301886792453,254.7169811320755,191.03773584905665,EWNS
15.0,34.0,7.0,19.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,176.7857142857143,278.57142857142856,64.28571428571428,155.35714285714283,SNWE
74.0,87.0,93.0,74.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,136.47540983606558,193.64754098360655,189.95901639344265,154.91803278688525,SEWN
45.0,28.0,28.0,17.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,272.59615384615387,164.42307692307693,142.78846153846152,95.1923076923077,NSEW
1.0,34.0,18.0,47.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,4.85611510791367,252.5179856115108,174.82014388489208,242.80575539568343,SWEN
9.0,32.0,48.0,16.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,110.82089552238806,176.3059701492537,307.27611940298505,80.59701492537312,ESNW
9.0,6.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,112.5,48.21428571428571,393.75,120.53571428571428,EWNS
60.0,91.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,133.22368421052633,224.25986842105263,139.88486842105263,177.6315789473684,SWEN
14.0,44.0,33.0,37.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,113.80813953488372,223.69186046511624,180.52325581395348,156.9767441860465,SEWN
44.0,22.0,35.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,266.058394160584,172.44525547445255,211.86131386861317,24.635036496350363,NESW
19.0,26.0,18.0,42.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,168.75,168.75,129.0441176470588,208.4558823529412,WNSE
82.0,84.0,73.0,83.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,183.42391304347828,154.07608695652172,161.41304347826087,176.0869565217391,NWES
12.0,22.0,41.0,26.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,114.79591836734694,160.7142857142857,257.1428571428571,142.34693877551018,ESWN
8.0,49.0,17.0,32.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,77.38853503184714,275.1592356687898,107.48407643312102,214.96815286624204,SWEN
26.0,6.0,43.0,38.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,161.8421052631579,82.89473684210526,240.7894736842105,189.4736842105263,EWNS
47.0,3.0,43.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,243.75,98.4375,271.875,60.9375,ENSW
31.0,12.0,37.0,39.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,165.0,101.25,206.25000000000003,202.5,EWNS
22.0,15.0,19.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,167.0792079207921,100.24752475247524,227.22772277227725,180.44554455445547,EWNS
50.0,10.0,28.0,43.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,204.42857142857144,108.0,146.57142857142856,216.0,WNES
14.0,42.0,3.0,39.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,95.7089552238806,236.7537313432836,55.41044776119403,287.1268656716418,WSNE
1.0,15.0,8.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,33.333333333333336,125.0,174.99999999999997,341.6666666666667,WESN
17.0,16.0,9.0,37.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,114.40677966101694,165.8898305084746,154.44915254237287,240.2542372881356,WSEN
29.0,31.0,23.0,47.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,139.28571428571428,174.99999999999997,128.57142857142856,232.1428571428571,WSNE
38.0,50.0,30.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,206.36942675159236,249.36305732484075,206.36942675159236,12.89808917197452,SNEW
12.0,6.0,6.0,21.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,177.6315789473684,142.10526315789474,97.69736842105264,257.5657894736842,WNSE
41.0,11.0,28.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,310.5,128.25,222.75000000000003,13.5,NESW
9.0,17.0,14.0,50.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,128.01724137931032,145.47413793103448,81.46551724137932,320.0431034482759,WSNE
30.0,7.0,21.0,14.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,267.7685950413223,111.5702479338843,217.5619834710744,78.09917355371901,NESW
44.0,25.0,42.0,38.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,207.97297297297297,91.21621621621622,200.6756756756757,175.13513513513516,NEWS
13.0,33.0,30.0,14.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,133.96946564885496,237.0229007633588,206.10687022900768,97.90076335877862,SENW
44.0,49.0,45.0,34.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,142.78846153846152,217.4278846153846,162.25961538461542,152.52403846153848,SEWN
16.0,10.0,38.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,177.3305084745763,143.0084745762712,274.57627118644075,80.08474576271186,ENSW
17.0,44.0,33.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,88.8157894736842,195.3947368421053,204.2763157894737,186.51315789473688,ESWN
30.0,46.0,25.0,40.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,153.59281437125748,185.9281437125749,133.38323353293413,202.09580838323348,WSNE
28.0,30.0,26.0,32.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,139.5,157.5,198.0,180.0,EWSN
19.0,25.0,31.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,137.28813559322035,228.81355932203388,223.09322033898303,85.8050847457627,SENW
18.0,29.0,1.0,17.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,178.30188679245285,184.66981132075472,120.99056603773585,191.03773584905665,WSNE
19.0,5.0,26.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,266.6666666666667,41.66666666666666,324.99999999999994,41.66666666666666,ENSW
4.0,25.0,10.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,140.93406593406593,259.61538461538464,207.6923076923077,66.75824175824177,SENW
16.0,46.0,21.0,29.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,149.4642857142857,284.4642857142857,101.25,139.82142857142856,SNWE
16.0,36.0,30.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,78.26086956521739,190.76086956521735,185.8695652173913,220.10869565217396,WSEN
27.0,20.0,7.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,213.86138613861385,153.7128712871287,113.61386138613862,193.8118811881188,NWSE
2.0,32.0,24.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,38.41463414634146,175.60975609756096,230.4878048780488,230.4878048780488,EWSN
14.0,34.0,50.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,101.0204081632653,169.8979591836735,229.59183673469389,174.48979591836735,EWSN
1.0,50.0,3.0,24.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,23.68421052631579,355.2631578947368,76.9736842105263,219.0789473684211,SWEN
41.0,42.0,49.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,171.54696132596686,186.46408839779008,231.2154696132597,85.77348066298343,ESNW
22.0,15.0,38.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,130.26315789473685,118.42105263157896,301.9736842105263,124.34210526315788,ENWS
16.0,50.0,6.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,110.7421875,290.0390625,100.1953125,174.0234375,SWNE
3.0,17.0,22.0,39.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,90.4639175257732,118.29896907216497,173.9690721649484,292.26804123711344,WESN
8.0,36.0,27.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,105.65217391304348,299.3478260869565,158.4782608695652,111.52173913043478,SEWN
20.0,28.0,44.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,103.84615384615388,171.34615384615384,295.96153846153845,103.84615384615388,ESNW
41.0,41.0,36.0,29.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,161.41304347826087,216.44021739130432,161.41304347826087,135.73369565217394,SNEW
28.0,27.0,10.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,195.80152671755727,139.12213740458014,128.81679389312978,211.25954198473283,WNSE
50.0,9.0,28.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,305.859375,142.3828125,189.84375,36.9140625,NESW
31.0,29.0,44.0,47.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,119.53125,137.109375,200.390625,217.96875,WESN
26.0,32.0,45.0,34.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,172.96875,147.65625,210.9375,143.4375,ENSW
5.0,25.0,3.0,15.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,151.875,236.25,135.0,151.875,SNWE
22.0,34.0,25.0,43.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,155.42763157894737,195.3947368421053,111.01973684210527,213.15789473684208,WSNE
49.0,32.0,30.0,47.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,217.96875,165.234375,116.015625,175.78125,NWSE
22.0,5.0,3.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,192.85714285714283,43.83116883116882,113.96103896103898,324.3506493506494,WNES
7.0,8.0,30.0,43.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,77.88461538461537,109.03846153846156,223.2692307692308,264.8076923076923,WESN
17.0,24.0,5.0,8.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,196.6019417475728,275.2427184466019,32.76699029126213,170.38834951456306,SNWE
23.0,35.0,14.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,164.76377952755908,186.0236220472441,100.98425196850394,223.2283464566929,WSNE
46.0,1.0,45.0,10.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,258.51063829787233,76.59574468085106,229.7872340425532,110.10638297872342,NEWS
10.0,1.0,25.0,29.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,131.06796116504853,58.980582524271846,262.13592233009706,222.8155339805826,EWNS
16.0,41.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,131.25,287.5,18.75,237.5,SWNE
39.0,38.0,45.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,206.25000000000003,248.4375,210.9375,9.375,SENW
45.0,25.0,25.0,24.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,243.16770186335404,138.35403726708074,138.35403726708074,155.1242236024845,NWSE
21.0,41.0,32.0,47.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,98.78048780487804,209.90853658536585,131.70731707317074,234.60365853658536,WSEN
25.0,31.0,45.0,50.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,144.3850267379679,140.77540106951872,162.43315508021388,227.4064171122995,WENS
18.0,31.0,19.0,45.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,83.21917808219177,226.541095890411,134.07534246575344,231.16438356164383,WSEN
15.0,31.0,36.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,106.33561643835615,203.4246575342466,226.541095890411,138.6986301369863,ESWN
43.0,36.0,30.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,231.42857142857144,188.0357142857143,144.64285714285714,110.89285714285715,NSEW
22.0,37.0,22.0,40.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,158.8235294117647,198.52941176470588,107.20588235294116,210.44117647058823,WSNE
9.0,23.0,45.0,39.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,38.69426751592357,176.2738853503185,214.96815286624204,245.0636942675159,WESN
7.0,20.0,8.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,145.16129032258064,275.80645161290323,188.7096774193548,65.32258064516128,SENW
23.0,21.0,34.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,194.4,113.4,237.6,129.60000000000002,ENWS
18.0,49.0,27.0,46.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,128.01724137931032,221.1206896551724,116.37931034482756,209.48275862068968,SWNE
5.0,11.0,33.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,102.27272727272728,143.1818181818182,225.0,204.5454545454546,EWSN
17.0,11.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,192.85714285714283,279.6428571428571,57.85714285714286,144.64285714285714,SNWE
28.0,42.0,43.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,115.2439024390244,205.7926829268293,238.719512195122,115.2439024390244,ESNW
32.0,50.0,11.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,171.06164383561648,231.16438356164383,97.08904109589042,175.68493150684927,SWNE
39.0,38.0,30.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,156.69642857142856,172.76785714285714,180.80357142857144,164.73214285714286,ESWN
66.0,76.0,88.0,90.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,140.30898876404495,159.26966292134833,176.33426966292137,199.0870786516854,WESN
22.0,31.0,37.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,118.8,194.4,253.8,108.0,ESNW
42.0,12.0,17.0,20.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,302.95275590551176,132.8740157480315,90.35433070866144,148.8188976377953,NWSE
78.0,67.0,99.0,67.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,168.75,141.27906976744188,223.69186046511624,141.27906976744188,ENSW
13.0,37.0,50.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,2.0,121.93548387096774,161.1290322580645,296.1290322580645,95.80645161290322,ESNW
43.0,36.0,32.0,26.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,215.5759162303665,127.22513089005236,176.7015706806283,155.4973821989529,NEWS
36.0,35.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,205.6640625,226.7578125,94.921875,147.65625,SNWE
18.0,8.0,10.0,24.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,207.6923076923077,118.68131868131869,111.26373626373626,237.36263736263737,WNSE
19.0,27.0,37.0,17.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,131.11510791366905,194.24460431654677,218.5251798561151,131.11510791366905,ESNW
15.0,38.0,4.0,20.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,153.65853658536585,290.8536585365854,104.26829268292684,126.21951219512196,SNWE
16.0,47.0,6.0,46.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,136.8881118881119,269.05594405594405,51.92307692307693,217.13286713286712,SWNE
63.0,79.0,100.0,71.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,139.98579545454544,157.2443181818182,207.10227272727272,170.66761363636363,EWSN
3.0,33.0,36.0,48.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,24.397590361445783,207.37951807228916,187.0481927710844,256.17469879518075,WSEN
6.0,4.0,32.0,19.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,135.0,28.421052631578945,284.2105263157895,227.3684210526316,EWNS
38.0,36.0,29.0,14.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,221.7857142857143,221.7857142857143,163.92857142857144,67.5,NSEW
45.0,42.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,208.04794520547944,240.4109589041096,138.6986301369863,87.84246575342466,SNEW
39.0,20.0,29.0,26.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,238.9751552795031,159.3167701863354,134.1614906832298,142.54658385093168,NSWE
48.0,0.0,44.0,47.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,187.28323699421964,50.72254335260117,222.39884393063585,214.5953757225434,EWNS
16.0,28.0,50.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,96.42857142857142,142.10526315789474,345.1127819548872,91.35338345864662,ESNW
8.0,7.0,14.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,176.0869565217391,68.47826086956522,185.8695652173913,244.56521739130437,WENS
36.0,13.0,50.0,47.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,135.6958762886598,97.42268041237114,226.159793814433,215.72164948453607,EWNS
5.0,28.0,41.0,37.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,24.635036496350363,211.86131386861317,216.78832116788325,221.7153284671533,WESN
2.0,10.0,24.0,18.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,18.75,187.5,253.125,215.625,EWSN
