vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
0.0,35.0,17.0,37.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,13.636363636363637,85.22727272727272,54.54545454545455,71.59090909090908,SWEN
39.0,36.0,7.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,58.11258278145695,61.09271523178808,37.25165562913907,68.5430463576159,WSNE
5.0,1.0,20.0,24.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,50.561797752808985,35.39325842696629,70.78651685393258,68.25842696629215,EWNS
49.0,10.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,119.38775510204084,29.846938775510207,64.28571428571428,11.479591836734691,NESW
31.0,11.0,9.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.07692307692308,46.15384615384615,34.61538461538462,46.15384615384615,NSWE
30.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,122.72727272727272,40.909090909090914,40.909090909090914,20.454545454545457,NSEW
27.0,23.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.63953488372094,86.33720930232558,2.616279069767442,65.40697674418605,SNWE
20.0,30.0,28.0,44.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.2027972027972,51.92307692307693,48.77622377622377,77.09790209790211,WSEN
32.0,1.0,24.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,58.53658536585365,7.3170731707317085,53.04878048780488,106.09756097560977,WNES
27.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,117.73255813953487,44.47674418604651,34.01162790697674,28.77906976744186,NSEW
19.0,13.0,25.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,55.67010309278351,48.71134020618557,81.18556701030928,39.43298969072165,ENSW
35.0,10.0,31.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,99.5575221238938,49.7787610619469,61.72566371681416,13.938053097345133,NESW
20.0,45.0,42.0,9.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,49.5,90.0,67.5,18.0,SENW
23.0,24.0,24.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,48.34710743801653,44.628099173553714,59.50413223140496,72.52066115702478,WENS
15.0,34.0,18.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,49.21875,91.40625,58.0078125,26.3671875,SENW
48.0,12.0,21.0,46.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,86.86708860759494,17.08860759493671,44.14556962025316,76.89873417721518,NWES
1.0,26.0,37.0,50.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,15.96774193548387,63.87096774193548,65.3225806451613,79.83870967741936,WESN
44.0,4.0,29.0,46.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,93.0,10.5,48.0,73.5,NWES
14.0,6.0,25.0,28.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,32.47422680412371,32.47422680412371,76.54639175257732,83.50515463917526,WENS
13.0,18.0,46.0,31.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,23.21428571428571,49.99999999999999,87.5,64.28571428571428,EWSN
42.0,11.0,46.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,72.22222222222223,15.277777777777777,84.72222222222221,52.77777777777777,ENWS
49.0,17.0,45.0,28.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,64.09883720930233,41.86046511627907,82.41279069767442,36.62790697674419,ENSW
16.0,25.0,33.0,33.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,51.66666666666667,63.333333333333336,55.0,55.0,SEWN
41.0,22.0,21.0,9.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,84.375,62.50000000000001,48.43750000000001,29.6875,NSEW
12.0,43.0,25.0,20.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,32.37410071942446,98.7410071942446,61.51079136690648,32.37410071942446,SENW
46.0,31.0,19.0,31.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,81.81818181818183,43.465909090909086,40.909090909090914,58.80681818181818,NWSE
49.0,27.0,16.0,47.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,68.21808510638299,41.88829787234042,40.69148936170213,74.20212765957447,WNSE
17.0,38.0,32.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,31.91489361702128,76.59574468085106,59.04255319148936,57.44680851063829,SEWN
2.0,18.0,32.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.410958904109588,55.479452054794514,98.63013698630137,55.479452054794514,ESWN
47.0,10.0,42.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,100.0,21.666666666666668,78.33333333333333,25.0,NEWS
32.0,1.0,39.0,38.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,64.87730061349694,26.226993865030675,60.7361963190184,73.15950920245399,WNES
42.0,37.0,28.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,87.66233766233765,61.36363636363636,48.21428571428571,27.75974025974025,NSEW
14.0,18.0,35.0,47.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,30.745341614906835,43.32298136645963,60.09316770186335,90.8385093167702,WESN
27.0,36.0,45.0,37.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,55.93922651933701,63.39779005524861,55.93922651933701,49.72375690607735,SNEW
8.0,30.0,49.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,38.104838709677416,78.0241935483871,103.4274193548387,5.443548387096774,ESNW
18.0,10.0,30.0,30.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,65.3225806451613,27.217741935483872,63.50806451612904,68.95161290322581,WNES
49.0,16.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,88.63636363636364,27.272727272727277,95.45454545454548,13.636363636363637,ENSW
15.0,5.0,27.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,72.11538461538463,14.423076923076922,86.53846153846153,51.92307692307693,ENWS
50.0,22.0,11.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,95.93023255813954,61.04651162790698,27.90697674418605,40.11627906976744,NSWE
14.0,14.0,40.0,21.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,33.849557522123895,37.83185840707965,105.53097345132744,47.78761061946903,EWSN
30.0,8.0,36.0,21.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,74.44852941176468,18.198529411764707,84.375,47.97794117647059,ENWS
38.0,9.0,22.0,28.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,71.13970588235293,36.39705882352941,57.90441176470588,59.55882352941177,NWES
1.0,31.0,29.0,42.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,9.574468085106384,70.21276595744682,70.21276595744682,75.0,WSEN
33.0,13.0,3.0,40.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,94.85294117647058,28.676470588235293,6.617647058823529,94.85294117647058,NWSE
92.0,63.0,79.0,91.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,61.42241379310345,43.96551724137932,57.543103448275865,62.06896551724138,WNES
84.0,77.0,65.0,90.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,58.55263157894738,59.21052631578947,46.05263157894736,61.1842105263158,WSNE
69.0,87.0,92.0,82.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,46.698113207547166,58.82749326145552,60.646900269541774,58.82749326145552,ESWN
19.0,2.0,22.0,13.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,55.67010309278351,34.79381443298969,92.78350515463916,41.75257731958763,ENWS
41.0,41.0,46.0,32.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,51.03092783505154,62.628865979381445,62.628865979381445,48.71134020618557,SENW
27.0,9.0,46.0,17.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,54.76973684210527,39.96710526315789,90.29605263157896,39.96710526315789,ENSW
1.0,43.0,27.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,10.714285714285714,100.0,71.42857142857143,42.85714285714285,SEWN
50.0,30.0,30.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,78.62903225806451,36.29032258064516,54.435483870967744,55.64516129032258,NWES
30.0,20.0,4.0,42.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,49.99999999999999,63.333333333333336,36.66666666666667,75.0,WSNE
39.0,17.0,31.0,13.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,92.74809160305344,34.35114503816794,70.41984732824427,27.48091603053435,NESW
26.0,7.0,10.0,16.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,90.44117647058825,26.47058823529412,44.11764705882353,63.97058823529412,NWES
38.0,33.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,100.0,79.16666666666667,37.5,8.333333333333334,NSEW
19.0,5.0,17.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,41.50485436893205,21.84466019417476,43.68932038834952,117.96116504854368,WENS
30.0,42.0,14.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,50.75187969924812,84.58646616541354,40.6015037593985,49.06015037593985,SNWE
1.0,9.0,17.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,38.70967741935485,33.87096774193549,65.3225806451613,87.09677419354838,WENS
10.0,4.0,35.0,22.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,58.87850467289719,29.439252336448597,84.11214953271028,52.570093457943926,ENWS
16.0,44.0,32.0,43.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,20.224719101123597,74.57865168539325,53.08988764044944,77.1067415730337,WSEN
3.0,30.0,18.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.642857142857144,106.07142857142856,57.85714285714285,51.42857142857142,SEWN
4.0,48.0,12.0,16.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,18.75,127.08333333333331,25.0,54.16666666666666,SWEN
20.0,7.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,94.02985074626864,40.298507462686565,33.582089552238806,57.08955223880597,NWSE
33.0,36.0,20.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,64.28571428571428,82.14285714285714,35.714285714285715,42.85714285714285,SNWE
23.0,49.0,29.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,50.80645161290322,103.4274193548387,58.064516129032256,12.701612903225806,SENW
47.0,34.0,47.0,47.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,59.47136563876652,46.58590308370044,59.47136563876652,59.47136563876652,NEWS
42.0,6.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,106.17977528089888,15.1685393258427,85.95505617977528,17.696629213483146,NEWS
7.0,17.0,41.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,14.318181818181817,65.45454545454545,110.45454545454548,34.77272727272727,ESWN
2.0,41.0,4.0,34.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,25.233644859813083,113.55140186915884,8.411214953271028,77.80373831775701,SWNE
11.0,1.0,44.0,46.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,32.58620689655173,17.06896551724138,83.79310344827586,91.55172413793102,WENS
46.0,26.0,15.0,45.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,75.0,54.09836065573771,28.27868852459017,67.62295081967213,NWSE
14.0,41.0,26.0,37.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,44.44444444444444,77.77777777777777,47.22222222222222,55.55555555555555,SWEN
43.0,49.0,45.0,27.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,58.78378378378378,64.86486486486487,58.78378378378378,42.56756756756757,SNEW
14.0,37.0,49.0,33.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,34.52380952380952,65.47619047619047,67.85714285714286,57.14285714285714,ESWN
0.0,23.0,23.0,9.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,26.35135135135135,83.1081081081081,66.8918918918919,48.64864864864865,SEWN
12.0,7.0,47.0,36.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,27.717391304347828,24.456521739130437,92.93478260869566,79.8913043478261,EWNS
36.0,43.0,13.0,13.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,69.93243243243244,77.53378378378378,34.96621621621622,42.56756756756757,SNWE
7.0,37.0,16.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,37.87128712871287,122.52475247524754,35.64356435643564,28.96039603960396,SNEW
46.0,27.0,31.0,22.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,87.5,42.1875,48.43750000000001,46.875,NEWS
42.0,8.0,21.0,36.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,76.01351351351353,31.92567567567567,54.72972972972973,62.33108108108108,NWES
7.0,28.0,27.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,27.217741935483872,56.25,81.65322580645162,59.87903225806451,EWSN
27.0,41.0,35.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.04651162790698,76.74418604651163,69.76744186046513,17.44186046511628,SENW
12.0,33.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.92682926829268,90.54878048780488,38.41463414634146,63.10975609756098,SWEN
38.0,18.0,34.0,39.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,61.01694915254237,41.949152542372886,66.10169491525423,55.93220338983051,ENWS
21.0,39.0,24.0,40.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,27.794117647058822,68.82352941176471,55.58823529411765,72.79411764705883,WSEN
25.0,22.0,18.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,81.18556701030928,51.03092783505154,48.71134020618557,44.0721649484536,NSEW
29.0,8.0,3.0,10.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,95.45454545454548,47.727272727272734,40.909090909090914,40.909090909090914,NSEW
4.0,37.0,44.0,48.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,15.0,68.75000000000001,71.25,70.0,EWSN
32.0,18.0,1.0,36.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,85.87786259541983,44.65648854961831,6.870229007633587,87.59541984732826,WNSE
36.0,6.0,22.0,39.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,59.693877551020414,29.08163265306123,61.224489795918366,75.0,WENS
22.0,32.0,33.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,62.50000000000001,73.4375,64.0625,25.0,SENW
20.0,28.0,20.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,41.07142857142857,64.28571428571428,58.92857142857143,60.71428571428571,SWEN
49.0,22.0,39.0,30.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,72.32142857142858,42.85714285714285,62.94642857142857,46.875,NEWS
15.0,34.0,18.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,49.21875,91.40625,58.0078125,26.3671875,SENW
24.0,4.0,25.0,33.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,72.39130434782608,7.826086956521739,64.56521739130436,80.21739130434784,WNES
13.0,42.0,4.0,30.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,37.20472440944882,92.12598425196848,33.661417322834644,62.00787401574803,SWNE
26.0,17.0,23.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,52.75862068965517,31.03448275862069,43.44827586206897,97.75862068965516,WNES
10.0,19.0,49.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,41.07142857142857,66.07142857142858,105.35714285714286,12.499999999999996,ESNW
35.0,13.0,44.0,46.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,64.80978260869566,15.89673913043478,75.81521739130434,68.47826086956522,EWNS
30.0,0.0,21.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,87.95454545454547,30.68181818181818,63.4090909090909,42.95454545454546,NEWS
5.0,45.0,41.0,30.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,10.90909090909091,85.90909090909092,62.72727272727273,65.45454545454545,SWEN
28.0,13.0,14.0,40.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,59.902597402597394,33.603896103896105,46.75324675324676,84.74025974025975,WNES
36.0,13.0,5.0,14.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,103.03738317757008,54.67289719626169,10.514018691588785,56.77570093457943,NWSE
46.0,10.0,44.0,48.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,68.07692307692308,32.307692307692314,60.0,64.61538461538461,NWES
10.0,32.0,23.0,49.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,22.95918367346939,71.93877551020408,55.10204081632653,75.0,WSEN
43.0,20.0,45.0,21.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,67.64705882352942,44.11764705882353,77.94117647058823,35.294117647058826,ENSW
38.0,42.0,37.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,54.66101694915254,63.55932203389831,69.91525423728814,36.86440677966101,ESNW
0.0,33.0,38.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,5.9734513274336285,75.6637168141593,105.53097345132744,37.83185840707965,ESWN
7.0,31.0,14.0,39.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,26.1986301369863,70.89041095890411,44.6917808219178,83.21917808219177,WSEN
12.0,50.0,13.0,24.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,28.125,112.5,33.75,50.625,SWEN
17.0,15.0,18.0,41.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,57.48175182481753,54.197080291970806,45.98540145985401,67.33576642335767,WNSE
29.0,35.0,41.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,50.76219512195122,58.9939024390244,60.36585365853659,54.8780487804878,ESWN
49.0,40.0,13.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,71.77914110429448,59.355828220858896,31.74846625766871,62.11656441717792,NWSE
91.0,71.0,95.0,82.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,60.16713091922006,47.63231197771588,65.80779944289694,51.39275766016713,ENWS
20.0,11.0,5.0,45.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,45.0,25.2,41.4,113.4,WNES
37.0,5.0,15.0,38.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,63.82978723404256,28.723404255319146,47.87234042553192,84.57446808510637,WNES
29.0,3.0,1.0,46.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,56.73913043478261,41.08695652173913,7.826086956521739,119.34782608695654,WNSE
28.0,26.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,43.75,64.0625,25.0,92.1875,WSNE
4.0,19.0,23.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.89772727272727,56.25,71.59090909090908,79.26136363636364,WESN
50.0,23.0,31.0,44.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,73.3695652173913,44.02173913043478,44.02173913043478,63.586956521739125,NWSE
35.0,25.0,20.0,24.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,57.0,52.5,52.5,63.0,WNSE
24.0,26.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59.55882352941177,57.35294117647059,101.47058823529412,6.617647058823529,ENSW
48.0,20.0,33.0,32.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,80.53977272727272,38.35227272727273,52.41477272727273,53.69318181818182,NWES
39.0,36.0,36.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,70.90909090909089,66.81818181818183,66.81818181818183,20.454545454545457,NSEW
37.0,10.0,37.0,43.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,62.94642857142857,24.10714285714285,60.26785714285714,77.67857142857143,WNES
15.0,32.0,5.0,46.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,47.014925373134325,62.1268656716418,30.22388059701492,85.63432835820896,WSNE
22.0,24.0,9.0,45.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,54.13533834586465,57.5187969924812,32.14285714285714,81.203007518797,WSNE
43.0,10.0,42.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,77.69784172661872,21.043165467625897,89.02877697841724,37.23021582733813,ENWS
20.0,46.0,7.0,15.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,47.47706422018349,132.11009174311928,14.44954128440367,30.963302752293583,SNWE
12.0,40.0,17.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,20.930232558139537,69.76744186046513,52.325581395348834,81.97674418604652,WSEN
40.0,14.0,19.0,32.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,76.05633802816902,50.70422535211267,34.859154929577464,63.380281690140855,NWSE
6.0,28.0,4.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,54.94186046511628,73.25581395348838,49.7093023255814,47.09302325581396,SNEW
25.0,45.0,31.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,44.70198675496688,86.42384105960264,73.01324503311258,20.86092715231788,SENW
7.0,37.0,7.0,12.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,39.91935483870968,99.7983870967742,45.36290322580645,39.91935483870968,SENW
24.0,9.0,22.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.467289719626166,46.26168224299066,67.28971962616822,60.98130841121495,EWNS
81.0,68.0,90.0,82.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,53.75,50.625,64.37499999999999,56.25,EWNS
23.0,26.0,41.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,44.230769230769226,55.76923076923077,84.6153846153846,40.38461538461539,ESNW
10.0,4.0,16.0,6.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,78.75,33.75,45.0,67.5,NWES
6.0,25.0,10.0,7.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,52.13414634146341,76.82926829268293,35.670731707317074,60.36585365853659,SWNE
6.0,32.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,10.465116279069768,64.53488372093024,64.53488372093024,85.46511627906979,WSEN
94.0,83.0,63.0,100.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,56.39534883720931,58.72093023255814,47.09302325581396,62.79069767441861,WSNE
10.0,35.0,42.0,29.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,31.94444444444444,69.44444444444444,76.38888888888887,47.22222222222222,ESWN
29.0,9.0,50.0,7.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,71.2230215827338,27.517985611510795,101.97841726618704,24.280575539568343,ENSW
13.0,37.0,43.0,43.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,22.5,70.3125,60.46875,71.71875,WSEN
43.0,23.0,9.0,32.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,85.17857142857143,53.035714285714285,30.535714285714285,56.25,NWSE
30.0,25.0,26.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,77.69784172661872,40.46762589928058,55.03597122302159,51.79856115107914,NEWS
3.0,48.0,6.0,44.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,9.782608695652172,83.15217391304346,39.130434782608695,92.93478260869566,WSEN
48.0,43.0,30.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,80.08474576271186,73.72881355932202,38.13559322033898,33.050847457627114,NSEW
98.0,87.0,76.0,63.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,63.49315068493152,64.72602739726027,57.945205479452056,38.83561643835617,SNEW
45.0,23.0,11.0,49.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,82.81250000000001,43.75,17.187500000000004,81.25,NWSE
96.0,84.0,89.0,73.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,63.93442622950819,53.48360655737704,62.70491803278688,44.87704918032787,NESW
36.0,31.0,16.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.36690647482014,50.17985611510792,30.75539568345324,77.69784172661872,WNSE
48.0,38.0,46.0,41.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,56.75675675675675,51.68918918918919,56.75675675675675,59.7972972972973,WNES
24.0,6.0,14.0,36.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,66.54929577464789,38.02816901408451,34.859154929577464,85.56338028169014,WNSE
11.0,24.0,34.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,37.5,63.1578947368421,73.02631578947368,51.31578947368421,ESWN
10.0,31.0,25.0,30.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,39.8936170212766,65.42553191489361,63.82978723404256,55.85106382978724,SEWN
15.0,23.0,47.0,27.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,44.19642857142857,48.21428571428571,76.33928571428572,56.25,EWSN
2.0,25.0,46.0,11.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,36.0,53.99999999999999,97.2,37.8,ESWN
7.0,7.0,30.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,46.08433734939759,40.66265060240964,94.87951807228916,43.373493975903614,ENWS
