vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
12.0,39.0,32.0,45.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,64.28571428571428,146.57142857142858,90.0,149.14285714285717,WSEN
26.0,3.0,25.0,34.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,122.72727272727272,71.59090909090908,95.45454545454548,160.22727272727272,WNES
9.0,4.0,22.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,48.795180722891565,48.795180722891565,189.75903614457832,162.65060240963857,EWNS
28.0,32.0,22.0,14.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,108.3941605839416,164.23357664233575,105.10948905109488,72.26277372262774,SNEW
3.0,48.0,12.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,32.14285714285714,245.0892857142857,100.44642857142858,72.32142857142858,SEWN
35.0,12.0,42.0,34.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,140.625,37.5,140.625,131.25,NEWS
20.0,37.0,12.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,114.40677966101694,198.3050847457627,83.89830508474577,53.38983050847458,SNEW
25.0,12.0,25.0,13.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,127.35849056603774,106.13207547169812,106.13207547169812,110.37735849056604,NWSE
29.0,50.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,119.27710843373494,184.3373493975904,119.27710843373494,27.108433734939755,SNEW
34.0,38.0,31.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,101.06951871657756,98.66310160427808,105.88235294117644,144.3850267379679,WENS
11.0,29.0,41.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,68.39999999999999,122.4,212.4,46.8,ESNW
30.0,4.0,14.0,48.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,151.11940298507466,30.22388059701492,63.80597014925373,204.85074626865668,WNES
3.0,27.0,9.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,62.65822784810127,170.8860759493671,79.74683544303798,136.7088607594937,SWEN
26.0,44.0,12.0,15.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,101.953125,189.84375,42.1875,116.015625,SWNE
7.0,35.0,8.0,48.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,37.5,142.5,60.0,210.0,WSEN
27.0,46.0,13.0,43.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,84.375,180.0,64.6875,120.9375,SWNE
9.0,27.0,45.0,10.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,92.04545454545452,102.27272727272728,187.5,68.18181818181819,ESNW
24.0,10.0,49.0,39.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,88.17567567567568,39.52702702702703,179.3918918918919,142.9054054054054,EWNS
49.0,8.0,28.0,50.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,147.6190476190476,61.9047619047619,90.47619047619048,150.0,WNES
20.0,47.0,48.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,95.45454545454548,141.8181818181818,152.72727272727272,60.0,ESNW
38.0,49.0,6.0,16.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,150.0,176.08695652173913,45.65217391304349,78.26086956521739,SNWE
49.0,11.0,40.0,43.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,134.7715736040609,66.24365482233502,121.06598984771574,127.91878172588834,NWES
4.0,37.0,46.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,60.21126760563379,117.25352112676056,193.3098591549296,79.22535211267605,ESWN
41.0,7.0,2.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,237.0967741935484,48.38709677419355,33.87096774193549,130.6451612903226,NWSE
39.0,45.0,19.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,133.86075949367088,128.16455696202533,105.37974683544304,82.59493670886074,NSEW
6.0,42.0,17.0,45.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,28.52112676056338,142.60563380281693,110.91549295774648,167.95774647887325,WSEN
27.0,46.0,30.0,27.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,83.85093167701862,164.90683229813666,83.85093167701862,117.3913043478261,SWNE
65.0,65.0,87.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,91.83673469387756,89.21282798833819,120.69970845481048,148.25072886297374,WENS
68.0,95.0,69.0,60.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,115.5223880597015,141.044776119403,106.11940298507464,87.3134328358209,SNEW
32.0,24.0,43.0,32.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,114.54545454545452,73.63636363636364,139.0909090909091,122.72727272727272,EWNS
38.0,19.0,24.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,136.79999999999998,122.4,115.2,75.6,NSEW
41.0,33.0,20.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,151.02739726027397,101.71232876712328,61.64383561643835,135.61643835616437,NWSE
18.0,33.0,20.0,28.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,98.4375,144.140625,80.859375,126.5625,SWNE
24.0,24.0,16.0,25.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,125.18796992481202,115.0375939849624,64.28571428571428,145.48872180451127,WNSE
17.0,36.0,49.0,47.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,62.30769230769232,117.6923076923077,143.0769230769231,126.92307692307692,EWSN
17.0,33.0,40.0,41.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,80.76923076923077,106.15384615384612,126.92307692307692,136.1538461538462,WESN
46.0,41.0,7.0,20.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,154.1958041958042,160.4895104895105,47.2027972027972,88.1118881118881,SNWE
44.0,5.0,49.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,153.94736842105263,23.68421052631579,145.06578947368416,127.30263157894736,NEWS
23.0,38.0,48.0,32.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,95.0,102.5,127.5,125.0,EWSN
21.0,35.0,40.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,100.0,147.05882352941177,170.58823529411762,32.35294117647059,ESNW
8.0,25.0,32.0,14.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,50.51020408163265,160.71428571428572,160.71428571428572,78.06122448979592,SEWN
35.0,7.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,193.5,45.0,108.0,103.5,NEWS
45.0,3.0,48.0,39.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,137.0689655172414,41.37931034482759,144.82758620689654,126.72413793103446,ENWS
0.0,5.0,35.0,26.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,74.3119266055046,20.64220183486239,206.42201834862388,148.62385321100916,EWNS
4.0,43.0,33.0,16.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,67.3469387755102,177.55102040816325,131.6326530612245,73.46938775510202,SEWN
34.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,254.3478260869565,97.82608695652172,6.521739130434782,91.30434782608695,NSWE
39.0,21.0,19.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,145.38461538461542,72.6923076923077,110.76923076923076,121.15384615384616,NWES
11.0,45.0,44.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,48.09160305343512,171.75572519083966,212.9770992366412,17.17557251908397,ESNW
13.0,14.0,17.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,110.95890410958904,166.43835616438355,123.2876712328767,49.31506849315068,SENW
43.0,24.0,41.0,50.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,129.85074626865674,64.92537313432837,125.37313432835822,129.85074626865674,NWES
44.0,42.0,29.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,131.25,112.5,104.46428571428572,101.78571428571428,NSEW
8.0,3.0,29.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,81.0,36.0,211.5,121.50000000000004,EWNS
19.0,47.0,29.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,93.88489208633094,194.24460431654677,142.4460431654676,19.42446043165468,SENW
9.0,17.0,17.0,35.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,90.7563025210084,83.19327731092437,75.63025210084035,200.4201680672269,WNSE
31.0,14.0,42.0,24.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,104.08163265306123,82.65306122448982,174.48979591836735,88.77551020408163,ENWS
24.0,47.0,41.0,18.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,86.93181818181817,166.1931818181818,125.2840909090909,71.59090909090908,SENW
16.0,49.0,42.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,71.52317880794702,184.7682119205298,149.00662251655626,44.70198675496688,SENW
13.0,31.0,34.0,6.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,109.56521739130436,160.43478260869568,144.7826086956522,35.21739130434783,SENW
49.0,24.0,28.0,14.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,187.2670807453416,89.44099378881987,120.1863354037267,53.1055900621118,NESW
24.0,21.0,34.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,90.0,97.5,165.0,97.5,ESWN
45.0,27.0,17.0,13.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,230.4878048780488,98.78048780487804,62.19512195121951,58.53658536585365,NSEW
32.0,34.0,19.0,48.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,107.36040609137056,118.7817258883249,73.09644670050761,150.76142131979697,WSNE
39.0,6.0,43.0,20.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,142.68292682926833,43.90243902439024,159.1463414634146,104.26829268292684,ENWS
86.0,88.0,69.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,121.00840336134452,110.92436974789916,93.27731092436976,124.78991596638656,WNSE
40.0,42.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,125.87412587412588,147.9020979020979,0.0,176.2237762237762,WSNE
5.0,9.0,24.0,44.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,69.82758620689654,73.70689655172414,124.13793103448276,182.3275862068965,WESN
0.0,24.0,41.0,8.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,83.50515463917526,125.25773195876288,204.12371134020617,37.11340206185567,ESNW
37.0,16.0,35.0,29.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,130.55555555555557,86.1111111111111,138.88888888888889,94.44444444444444,ENWS
15.0,2.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,132.3529411764706,17.647058823529413,97.05882352941175,202.94117647058823,WNES
45.0,33.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,169.17293233082708,121.80451127819548,104.88721804511276,54.13533834586465,NSEW
9.0,43.0,13.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,52.5,191.25,105.0,101.25,SEWN
3.0,24.0,11.0,17.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,72.72727272727272,177.2727272727273,63.63636363636363,136.36363636363637,SWNE
49.0,12.0,5.0,49.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,201.3986013986014,37.76223776223776,15.734265734265737,195.1048951048951,NWSE
4.0,35.0,27.0,32.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,24.41860465116279,174.41860465116278,111.6279069767442,139.53488372093025,SWEN
37.0,15.0,12.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,159.4488188976378,70.86614173228345,106.2992125984252,113.38582677165354,NWES
45.0,12.0,38.0,13.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,171.87499999999997,93.75,143.74999999999997,40.625,NESW
38.0,20.0,17.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,194.3181818181818,102.27272727272728,102.27272727272728,51.13636363636364,NSEW
36.0,48.0,43.0,40.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,97.1830985915493,133.09859154929578,128.8732394366197,90.84507042253522,SENW
38.0,28.0,38.0,45.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,111.340206185567,99.74226804123712,111.340206185567,127.57731958762886,WNES
50.0,39.0,29.0,27.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,133.06451612903226,118.54838709677418,89.51612903225806,108.87096774193547,NSWE
8.0,42.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,26.08695652173913,136.95652173913044,189.1304347826087,97.82608695652172,ESWN
32.0,3.0,34.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,122.42647058823528,26.47058823529412,145.58823529411765,155.5147058823529,WENS
15.0,33.0,46.0,41.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,48.50299401197605,97.00598802395211,145.50898203592814,158.98203592814372,WESN
15.0,44.0,28.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,99.26470588235291,205.1470588235294,92.64705882352942,52.94117647058823,SNEW
3.0,31.0,49.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.980769230769232,155.76923076923077,225.0,56.25,ESWN
20.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,238.63636363636363,13.636363636363637,81.81818181818183,115.90909090909088,NWES
9.0,25.0,19.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,78.06122448979592,114.79591836734694,156.12244897959184,101.0204081632653,ESWN
49.0,21.0,46.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,189.622641509434,73.58490566037736,158.49056603773585,28.30188679245283,NESW
29.0,8.0,27.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,181.651376146789,94.954128440367,123.85321100917432,49.54128440366973,NESW
21.0,28.0,32.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,104.88721804511276,94.73684210526316,159.02255639097743,91.35338345864662,ENSW
28.0,47.0,0.0,48.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,91.77631578947368,148.0263157894737,29.60526315789474,180.5921052631579,WSNE
10.0,33.0,7.0,24.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,110.2941176470588,167.6470588235294,30.882352941176475,141.1764705882353,SWNE
7.0,18.0,31.0,29.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,79.83870967741936,94.35483870967742,159.67741935483872,116.12903225806453,EWSN
19.0,49.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,130.9090909090909,253.6363636363636,32.72727272727273,32.72727272727273,SNEW
27.0,8.0,38.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,129.8076923076923,47.59615384615385,242.3076923076923,30.288461538461537,ENSW
41.0,12.0,32.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,128.19767441860466,31.395348837209305,122.96511627906976,167.44186046511632,WNES
22.0,45.0,15.0,49.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,95.45454545454548,158.1818181818182,40.909090909090914,155.45454545454544,SWNE
42.0,30.0,22.0,15.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,152.77777777777777,125.0,102.77777777777776,69.44444444444444,NSEW
43.0,41.0,30.0,33.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,118.03278688524593,145.08196721311475,73.77049180327867,113.11475409836068,SNWE
6.0,10.0,22.0,37.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,81.46551724137932,69.82758620689654,116.37931034482756,182.3275862068965,WENS
14.0,46.0,33.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,51.19760479041916,137.4251497005988,97.00598802395211,164.37125748502996,WSEN
48.0,28.0,3.0,17.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,185.625,120.9375,59.0625,84.375,NSWE
40.0,48.0,28.0,22.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,134.16149068322983,162.11180124223606,92.23602484472048,61.49068322981367,SNEW
32.0,33.0,38.0,41.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,106.57894736842104,78.15789473684211,125.52631578947368,139.73684210526315,WENS
10.0,5.0,39.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,68.82352941176471,52.94117647058823,248.82352941176472,79.41176470588236,EWNS
47.0,31.0,20.0,40.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,140.0662251655629,131.12582781456953,59.602649006622514,119.20529801324506,NSWE
11.0,33.0,35.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,55.38461538461539,141.92307692307693,166.1538461538462,86.53846153846153,ESWN
65.0,82.0,62.0,81.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,100.74626865671644,116.86567164179104,103.43283582089552,128.955223880597,WSEN
39.0,26.0,50.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,110.37735849056604,101.8867924528302,192.4528301886793,45.28301886792453,ENSW
45.0,47.0,3.0,28.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,160.06711409395973,157.04697986577182,9.060402684563758,123.8255033557047,NSWE
42.0,1.0,31.0,43.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,138.23529411764707,32.35294117647059,114.70588235294116,164.7058823529412,WNES
23.0,14.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,99.51923076923076,116.8269230769231,155.76923076923077,77.88461538461537,ESNW
46.0,10.0,7.0,9.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,209.48275862068965,108.62068965517244,85.34482758620688,46.55172413793103,NSEW
38.0,30.0,28.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,138.7218045112782,128.57142857142856,121.80451127819548,60.90225563909774,NSEW
27.0,40.0,19.0,26.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,90.60402684563756,175.1677852348993,81.54362416107381,102.68456375838926,SWNE
28.0,26.0,13.0,43.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,123.6641221374046,89.31297709923662,44.65648854961831,192.3664122137405,WNSE
34.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,182.8125,79.6875,79.6875,107.8125,NWSE
31.0,48.0,21.0,40.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,79.26136363636364,155.9659090909091,79.26136363636364,135.51136363636363,SWNE
23.0,32.0,44.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,78.37078651685394,88.48314606741573,149.1573033707865,133.98876404494382,EWSN
21.0,45.0,40.0,47.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,83.50515463917526,122.9381443298969,111.340206185567,132.21649484536084,WSEN
2.0,47.0,8.0,48.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,17.857142857142858,214.28571428571428,28.57142857142857,189.2857142857143,SWEN
23.0,45.0,23.0,29.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,77.48344370860926,178.80794701986753,98.34437086092716,95.36423841059602,SEWN
28.0,8.0,24.0,19.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,159.051724137931,62.06896551724138,143.5344827586207,85.34482758620688,NEWS
36.0,1.0,13.0,20.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,159.051724137931,54.31034482758621,100.86206896551724,135.7758620689655,NWES
25.0,32.0,43.0,19.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,97.05882352941175,123.5294117647059,164.7058823529412,64.70588235294117,ESNW
61.0,94.0,86.0,99.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,76.54639175257732,126.41752577319588,111.340206185567,135.6958762886598,WSEN
7.0,15.0,25.0,19.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,109.22330097087378,100.4854368932039,144.1747572815534,96.11650485436893,ENSW
1.0,35.0,13.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,31.03448275862069,181.0344827586207,118.96551724137932,118.96551724137932,SEWN
4.0,7.0,6.0,36.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,58.69565217391305,65.21739130434783,58.69565217391305,267.39130434782606,WSNE
99.0,97.0,86.0,61.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,131.20204603580564,132.3529411764706,110.48593350383632,75.95907928388746,SNEW
13.0,4.0,43.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,112.5,25.0,268.75,43.75,ENWS
37.0,29.0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,139.53488372093025,118.6046511627907,87.2093023255814,104.65116279069768,NSWE
7.0,34.0,8.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,78.86597938144328,218.04123711340205,97.42268041237114,55.67010309278351,SENW
37.0,32.0,47.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,90.4891304347826,102.71739130434784,151.6304347826087,105.16304347826087,EWSN
2.0,31.0,18.0,7.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,25.0,245.0,105.0,75.0,SEWN
33.0,48.0,48.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,126.09890109890112,150.82417582417582,163.1868131868132,9.890109890109892,ESNW
44.0,8.0,3.0,49.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,182.3529411764706,47.05882352941176,32.35294117647059,188.23529411764707,WNSE
42.0,6.0,17.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,165.98360655737707,33.19672131147541,81.14754098360655,169.67213114754097,WNES
10.0,21.0,36.0,26.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,91.97080291970802,128.10218978102188,144.52554744525548,85.40145985401459,ESNW
27.0,18.0,18.0,21.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,114.82758620689656,111.72413793103448,102.41379310344828,121.03448275862068,WNSE
36.0,36.0,33.0,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,118.26923076923076,103.84615384615388,103.84615384615388,124.03846153846156,WNSE
13.0,6.0,27.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,106.57894736842104,35.526315789473685,207.23684210526315,100.65789473684212,ENWS
40.0,20.0,50.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,175.53191489361703,79.78723404255318,185.1063829787234,9.574468085106384,ENSW
32.0,14.0,11.0,22.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,112.5,112.5,101.953125,123.046875,WNSE
40.0,32.0,29.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,127.30263157894736,139.14473684210526,100.65789473684212,82.89473684210526,SNEW
29.0,8.0,46.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,116.79389312977098,44.65648854961831,185.4961832061069,103.0534351145038,ENWS
10.0,0.0,15.0,44.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,45.91836734693878,82.65306122448982,105.61224489795916,215.81632653061223,WESN
26.0,24.0,8.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,120.25862068965516,93.10344827586206,31.03448275862069,205.6034482758621,WNSE
2.0,0.0,32.0,32.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,35.39325842696629,50.561797752808985,176.96629213483146,187.07865168539325,WESN
43.0,48.0,34.0,48.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,118.86792452830188,129.4811320754717,72.1698113207547,129.4811320754717,SWNE
18.0,28.0,48.0,36.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,70.39106145251397,115.64245810055864,128.21229050279328,135.7541899441341,WESN
36.0,10.0,45.0,47.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,111.86440677966102,58.47457627118644,139.83050847457628,139.83050847457628,EWNS
31.0,19.0,27.0,14.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,125.35714285714286,102.85714285714285,135.0,86.78571428571428,ENSW
1.0,5.0,29.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,70.78651685393258,40.44943820224719,237.6404494382022,101.12359550561796,EWNS
42.0,31.0,23.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,178.62595419847327,123.6641221374046,79.00763358778626,68.70229007633588,NSEW
15.0,30.0,42.0,28.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,49.99999999999999,119.44444444444446,152.77777777777777,127.77777777777776,EWSN
42.0,3.0,22.0,25.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,152.25563909774436,60.90225563909774,91.35338345864662,145.48872180451127,NWES
2.0,19.0,48.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,19.39655172413793,104.74137931034484,244.396551724138,81.46551724137932,ESWN
7.0,28.0,49.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,36.58536585365854,168.29268292682926,226.8292682926829,18.29268292682927,ESNW
49.0,10.0,34.0,9.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,203.7162162162162,45.60810810810811,158.1081081081081,42.56756756756757,NESW
